https://gpt.intercat.cn/,0,"代理,异常失败"
https://ai.bo-e.com/,1,成功
https://openmao.panchuang.net/,1,成功
http://ai.usesless.com/,1,成功
http://newb.site/chatgpt,2,代理，成功
https://www.ftcl.store/,404,代理，失败
https://builtbyjesse.com/lab,2,代理，成功
https://openprompt.co/ChatGPT,2,代理，成功
https://chatgptmirror.com/,1,成功
https://chat.forchange.cn/,1,成功
https://poe.com/,2,代理，成功
http://gitopenchina.gitee.io/gpt,404,非代理，失败
https://chat1.wuguokai.top/s/chatgpt,1,成功
https://chat.extnav.com/,0,"代理,异常失败"
https://chater.lanyun1103.top,0,"代理,异常失败"
https://chat.yougan.cc/,0,"代理,异常失败"
https://wen.geekr.dev,0,"代理,异常失败"
https://openai.onenov.cn/,0,"代理,异常失败"
https://beta.character.ai/,2,代理，成功
https://freechatgpt.chat/,2,代理，成功
https://gpt.getshare.net/,2,代理，成功
http://chat.livepo.top/,404,非代理，失败
https://xc.com/,2,代理，成功
https://codenews.cc/chatgpt,1,成功
https://chat.51buygpt.com/,526,代理，失败
https://ctrl.opengpt88.com/,1,成功
https://chat.alpaca-bi.com/,1,成功
https://www.teach-anything.com/,2,代理，成功
https://chat.paoying.net/,0,"代理,异常失败"
https://trychatgp.com/,2,代理，成功
http://chatai.fyi/,0,"代理,异常失败"
https://ai117.com/,2,代理，成功
https://94gpt.com/,2,代理，成功
http://tdchat.in/,1,成功
https://chat.wxredcover.cn/,0,"代理,异常失败"
https://ai.yiios.com/,1,成功
https://www.chat2ai.cn/,1,成功
https://chat.zecoba.cn/,1,成功
http://chat.apigpt.cn/,0,"代理,异常失败"
https://www.ohmygpt.com/,2,代理，成功
https://aigcfun.com/,1,成功
https://www.typingmind.com/,2,代理，成功
https://ai.okmiku.com/chat/,2,代理，成功
https://chatcat.pages.dev/,2,代理，成功
https://www.bz1y.cn/,0,"代理,异常失败"
https://freegpt.one/,403,代理，失败
https://fastgpt.app/,2,代理，成功
https://chatmate.network/,2,代理，成功
https://chat.eaten.fun/,0,"代理,异常失败"
https://tryai.top/freechat,0,"代理,异常失败"
https://chatmindai.com/,0,"代理,异常失败"
https://chat.jingran.vip/,0,"代理,异常失败"
http://itecheasy.com.cn/,0,"代理,异常失败"
https://freechatgpt.lol/,0,"代理,异常失败"
https://ai.v2less.com/,404,非代理，失败
https://chatgpt.ddiu.io/,2,代理，成功
https://chatgpt.lcc8.com/,1,成功
https://chat.aigc-model.com/,2,代理，成功
https://chatgpt.poshist.cn/,0,"代理,异常失败"
https://www.chatsverse.xyz/,0,"代理,异常失败"
https://chatgpt.h7ml.cn/,0,"代理,异常失败"
https://chat.ninvfeng.xyz/,2,代理，成功
https://talk.xiu.ee/,2,代理，成功
https://chat.tgbot.co/,0,"代理,异常失败"
https://chatgpt.ddiu.me/,2,代理，成功
https://chat.sheepig.top/,2,代理，成功
https://chat.uue.me/,0,"代理,异常失败"
https://askgptai.com/,0,"代理,异常失败"
https://chat-gpt.nikong.cn/,0,"代理,异常失败"
https://chat.moyunav.com/,2,代理，成功
https://www.aitoolgpt.com/,0,"代理,异常失败"
https://ai.ls/,2,代理，成功
https://desk.im/,2,代理，成功
http://zhimachat.com/,1,成功
http://gpt.mxnf.store/,0,"代理,异常失败"
https://chatplus.buzz/,1,成功
https://www.askopenai.cn/,0,"代理,异常失败"
https://ai-toolbox.codefuture.top/,1,成功
https://chatapi.qload.cn/,2,代理，成功
https://www.cveoy.com/,2,代理，成功
https://freegpt.cc,2,代理，成功
https://chatexcel.com/,1,成功
https://zhoubaotong.com/zh,2,代理，成功
https://b.jimmylv.cn/,1,成功
https://yiyan.baidu.com/welcome,1,成功
https://c.mydog.buzz,0,"代理,异常失败"
https://www.aicodehelper.com/,0,"代理,异常失败"
https://chilloutai.com/,2,代理，成功
http://175.178.88.119/,1,成功
https://www.cluebenchmarks.com/clueai.html,1,成功
https://www.abab123.tk/,0,"代理,异常失败"
https://docsgpt.arc53.com/,2,代理，成功
https://hotoke.ai/,2,代理，成功
https://chat1.wobcw.com,1,成功
https://wordstory.streamlit.app/,2,代理，成功
https://harry-potter.openai-lab.com,0,"代理,异常失败"
https://typeset.io/,2,代理，成功
https://ai.free-tools.cn/,1,成功
https://vrtalk.io/,0,"代理,异常失败"
https://chatdoc.com/,1,成功
https://wet.xeasy.me/,2,代理，成功
https://chatbot.theb.ai/,403,代理，失败
https://ai.ci,2,代理，成功
https://www.sqlkiller.com/,1,成功
https://open-gpt.app/,2,代理，成功
http://43.156.110.219:3002/ ,502,代理，失败
https://aicolors.co/,2,代理，成功
https://heyfriday.cn/,1,成功
https://www.aiai.zone/,0,"代理,异常失败"
https://regex.ai/,1,成功
https://www.deepl.com/zh/write,1,成功
https://www.aixcoder.com/,1,成功
https://chat35.com/,2,代理，成功
http://models.aminer.cn/,1,成功
http://gpt.tool00.com/,2,代理，成功
https://promptperfect.jinaai.cn/,1,成功
https://gpt.clashus.com/,2,代理，成功
https://chat.topsearcher.top/,0,"代理,异常失败"
https://github.com/features/copilot/,1,成功
http://ai.jjzn.top/,0,"代理,异常失败"
https://chat.aidutu.cn/,1,成功
https://cool-js.com/ai/chat/index.html,1,成功
https://free.anzz.top/,2,代理，成功
https://www.cursor.so/,0,"代理,异常失败"
https://bot.d8.pw,0,"代理,异常失败"
https://xiezuocat.com/,1,成功
https://litechat.22733.site/,2,代理，成功
http://wenzhang.zhuluan.com/,1,成功
https://www.askme.mom/,2,代理，成功
https://nb.askaiw.com/,0,"代理,异常失败"
http://x-code.fun/,2,代理，成功
http://chat.forwardminded.xyz/#/,502,代理，失败
http://motion.yoo-ai.com/,1,成功
https://greengpt.app/chat,404,代理，失败
https://index.chat.bnu120.sapce/,0,"代理,异常失败"
https://chat.tig.im/,2,代理，成功
https://chatgpt35.theinspiredgroup.com/,2,代理，成功
https://gpt.chatxyz.online/,404,代理，失败
https://chat.idcxsy.com/,0,"代理,异常失败"
https://ai.ov.cm/,0,"代理,异常失败"
https://www.aitianhu.com/,2,代理，成功
https://chat.68686.ltd/,0,"代理,异常失败"
https://gpt.chieh.top/,0,"代理,异常失败"
http://ai.moss560w.cn/,502,代理，失败
https://www.kejilequ.com,2,代理，成功
https://chat.sunls.me/,2,代理，成功
https://chat.ohtoai.com/,1,成功
http://gpt33.cn/,1,成功
https://easyai.fun/,1,成功
https://filedf12d74756b0.v4.h5sys.cn/openai/chat,404,非代理，失败
http://nhhg.xyz/,502,代理，失败
https://hzdjs.cn/chatgpt,1,成功
https://www.ichat-gpt.net/,2,代理，成功
https://gpt.qingting.work/,0,"代理,异常失败"
https://bo.tychat.me/,0,"代理,异常失败"
https://chathub.zhulei.xyz,2,代理，成功
https://bbs.allaitools.cn,1,成功
https://heimoshuiyu.github.io/chatgpt-api-web/?key=fakekey&api=https%3A%2F%2F3lio5ooiekcn3gxx6du2jf5wzq0mudmm.lambda-url.us-east-1.on.aws%2F&mode=fetch,2,代理，成功
https://x-sms.cn,0,"代理,异常失败"
https://www.gptnext.top/,2,代理，成功
https://url-3.ai-node.com/,1,成功
http://a.aizh.app/,502,代理，失败
https://chat.emmmm.dev/,2,代理，成功
https://open-production.up.railway.app,404,代理，失败
https://freebr.cn/oxf/chat,1,成功
https://gpt.aieasy.one,0,"代理,异常失败"
http://easyai.one/chat,2,代理，成功
https://2dog.io/,0,"代理,异常失败"
https://liaobots.com/,2,代理，成功
https://www.jasper.ai/,1,成功
https://www.notion.so/product/ai,1,成功
https://writesonic.com/,1,成功
https://aihelperbot.com/,1,成功
https://apps.apple.com/app/id1671426850,1,成功
https://www.ailab.fit/,0,"代理,异常失败"
https://nbchat.github.io/ai/,2,代理，成功
https://www.explainthis.io/zh-hant/ai-toolkit,1,成功
https://xcbl.cc/,1,成功
https://gpt.anoyi.com/zh,0,"代理,异常失败"
https://chat.qingting.work,1,成功
https://chat.hywwwlove.top/,0,"代理,异常失败"
https://chat.kosmos.pink/,0,"代理,异常失败"
http://gpt.zsqt.cc/,1,成功
https://toolbuilder.ai/,1,成功
https://status.smartagi.top,1,成功
https://agentgpt.reworkd.ai/,2,代理，成功
https://open666.cn/,1,成功
https://www.weijiwangluo.com/talk,1,成功
https://ai1.chagpt.fun/,2,代理，成功
https://www.1ptai.com/,1,成功
https://aigpt.one/,2,代理，成功
http://aigc2.gptnb.xyz/,502,代理，失败
https://gpt.esojourn.org/,2,代理，成功
https://chat.uniation.net/,1,成功
https://chat.789ai.top/,0,"代理,异常失败"
https://chat.gptplus.one/,0,"代理,异常失败"
http://msai.fun/,404,代理，失败
http://www.gtpcleandx.xyz/,2,代理，成功
http://new.cutim.top/,1,成功
http://chat.fdkang.top/,1,成功
https://smart-chat.xiami.one/,0,"代理,异常失败"
https://chat.newstop.asia/,1,成功
https://b2.Betai55.uk/,1,成功
https://chat.douresources.com/,0,"代理,异常失败"
https://ssw9noe1h6.feishu.cn/wiki/wikcn59pPXfAiF1ONajdPzvhA9d,1,成功
https://chat.aitianhu.top/,2,代理，成功
https://gpt-link.com/,1,成功
https://toyaml.com/chat.html,1,成功
http://chaosu.xyz/,0,"代理,异常失败"
http://chat2.aiyunos.top,1,成功
https://ai.hxkj.vip,1,成功
https://dyrt.me/,521,代理，失败
https://f1.nbai.live/,0,"代理,异常失败"
http://chat.gptforlove.com/,2,代理，成功
https://chat1.orcle.tech/,0,"代理,异常失败"
https://www.17wanai.com/,1,成功
http://easyai.ink,502,代理，失败
https://www.fysh2022.top,0,"代理,异常失败"
https://ai.ikeyi.top/,1,成功
https://chatbot.js.cn,1,成功
https://www.kuaisou.com/,0,"代理,异常失败"
https://b.qachat.pro,0,"代理,异常失败"
https://bito.ai/,1,成功
https://s2.1gpt.uk/,2,代理，成功
http://www.vppp.cn/,0,"代理,异常失败"
http://8.213.135.127/,502,代理，失败
https://www.vivi-chat.com/,0,"代理,异常失败"
https://www.tabnine.com/,1,成功
https://www.promptboom.com/,2,代理，成功
http://n1.xjai.cc,2,代理，成功
http://ai.5200ai.top/,2,代理，成功
https://xinchain.ai/,2,代理，成功
https://kodezi.com/,2,代理，成功
https://bots.skybyte.me,1,成功
https://new.ctgpt2.cn/,0,"代理,异常失败"
https://www.anthropic.com/index/claude-now-in-slack,1,成功
https://gptbot.me/,2,代理，成功
http://chat.chatai.baby/,1,成功
http://outchat.extkj.cn/,0,"代理,异常失败"
https://chat.chatbot.sex/chat/,403,代理，失败
http://f3.52chye.cn,0,"代理,异常失败"
https://chat.forefront.ai/,2,代理，成功
https://gpt.ai8.icu/,0,"代理,异常失败"
https://aichaodian.com/,1,成功
https://developer.aliyun.com/tool/cosy,1,成功
https://ai.tboxn.com/,1,成功
https://ai-bot.cn/,1,成功
https://usegpt.ee,2,代理，成功
https://gpt6.fun,2,代理，成功
https://codeium.com/,2,代理，成功
https://replit.com/site/ghostwriter,1,成功
https://wangwl.net/static/projects/visualRegex,1,成功
https://ora.sh/openai/gpt4,403,代理，失败
https://aws.amazon.com/cn/codewhisperer/,1,成功
http://ai.captnemo.xyz,502,代理，失败
https://chat.ha34.com,1,成功
https://chat.bigs.top/,1,成功
https://aibang.run/,1,成功
https://ai-pig-fly.space/,0,"代理,异常失败"
https://feizhuke.com/,1,成功
https://chat05.aivesa.site/,1,成功
https://chatgpt-cn.co/,0,"代理,异常失败"
https://chat1.hehanwang.com/,2,代理，成功
https://www.aiyjs.com/,1,成功
https://zhexieai.com/,1,成功
https://chatgpt.qdymys.cn/,0,"代理,异常失败"
https://t66.ltd/,0,"代理,异常失败"
https://www.gptdemo.net/cn/,1,成功
https://nav.6aiq.com/,1,成功
https://aiwaytools.com/,1,成功
https://iforai.com/,1,成功
https://ai.94kan.cn/,1,成功
https://0mo.com/,1,成功
https://cooltools.top/ai.html,1,成功
https://www.aitoolist.cn/,0,"代理,异常失败"
https://c3.aigc.it,2,代理，成功
https://www.aigc.cn/,1,成功
https://www.deepdh.com/ai,1,成功
https://www.uxmap.cn/page/#/uxmap/preview?id=38218,1,成功
https://www.aihub.cn/,1,成功
https://aitime.space/,1,成功
https://www.tuyiyi.com/show-34,1,成功
https://www.hayo.com/,1,成功
https://hao.uisdc.com/ai/,1,成功
https://www.aiagc.com/,0,"代理,异常失败"
https://www.ainavpro.com/,1,成功
https://ainavtool.com/,0,"代理,异常失败"
https://myaiorz.com/,1,成功
https://www.yuque.com/popponyj/aigc_aitools/index#bw62g9d2ir939vexoio4feunkcr6onbh,1,成功
https://ai2045.com/,1,成功
https://aidepot.co/,1,成功
https://allthingsai.com/,1,成功
https://saasaitools.com/,1,成功
http://ai.kcodez.com/,1,成功
https://topai.tools/,1,成功
https://www.ai-lib.club/,1,成功
https://www.toptools.ai/,1,成功
https://easywithai.com/,1,成功
https://chat2doc.cn/,1,成功
https://www.aitoolhunt.com/,1,成功
https://www.theaivalley.com/,403,非代理，失败
https://www.futuretools.io/,1,成功
http://omg.j5r4.us/,1,成功
https://www.aitoolnavigation.com/,1,成功
https://www.futurepedia.io/,2,代理，成功
https://aitoolsdirectory.com/,1,成功
https://mst.ai/tools/chat,1,成功
https://www.creaitives.com/tools,1,成功
https://www.aishort.top/,1,成功
http://gpt.hz-it-dev.com/,1,成功
http://www.chatcleand.xyz/,2,代理，成功
https://1.1ai.fun,1,成功
https://chat1.aichatos.top,0,"代理,异常失败"
https://chat-shared.zhile.io/shared.html,2,代理，成功
https://www.ainav.cn/,0,"代理,异常失败"
https://chatgpt01.peo.icu/,0,"代理,异常失败"
https://chat2.jinshutuan.com/,1,成功
https://chat.darricks.net/,0,"代理,异常失败"
http://www.aaang.cc/,0,"代理,异常失败"
https://tomda.xyz/,0,"代理,异常失败"
https://sensundyaceleant.letsearches.com/,0,"代理,异常失败"
https://s320.cn/,0,"代理,异常失败"
https://qa.6bbs.cn/,0,"代理,异常失败"
https://alllinkai1.com/,0,"代理,异常失败"
https://moeyy.cn/chatgpt/,1,成功
https://chat.lingdong5.com/,1,成功
http://laicj.cn/,1,成功
https://www.quxuetrip.com/AITrip.html,1,成功
http://121.201.123.162:8888/,502,代理，失败
https://1chat.chat/,0,"代理,异常失败"
https://www.zhiyoustar.com/,1,成功
https://officechat.top,0,"代理,异常失败"
https://jiehan.tech/,0,"代理,异常失败"
https://chat-alnkplus.top/,2,代理，成功
https://02.gpt-5.asia/,2,代理，成功
https://chat.huashuyunai.com/,1,成功
http://14.128.37.61:10031/home,2,代理，成功
https://www.gpt6.lol/,0,"代理,异常失败"
https://huggingface.co/spaces/AUST001/ChatGPT,2,代理，成功
https://www.ai-eye.org/,2,代理，成功
https://chat.scorpii.net/,1,成功
https://gpt90.com/,1,成功
https://ai.ccppcc.com/,0,"代理,异常失败"
http://1.15.134.164:999/,1,成功
https://tubogpt.vercel.app/,2,代理，成功
https://chat.wenwen-ai.com/,1,成功
https://box.xboat.cc/,1,成功
https://chatgptdddd.com,404,代理，失败
http://20200.cn/,0,"代理,异常失败"
http://154.12.55.27:3000/,1,成功
http://bamboochat.kebakeba.com/,1,成功
http://free.mwiki.top:8080/,0,"代理,异常失败"
https://chat.zhenbs.com/,1,成功
https://homes.nb8.ltd/,1,成功
https://02.gogsu.com/,0,"代理,异常失败"
https://tvtm.cn/,0,"代理,异常失败"
https://chatyou.lovebaby.today/,1,成功
https://new-bing.club/chat,0,"代理,异常失败"
https://ct5.xiami.monster/,1,成功
https://chatgpt.dreamtrend.net/,0,"代理,异常失败"
https://chat.4.bnu120.space/,1,成功
http://www.chatplus.plus/,0,"代理,异常失败"
https://ailake.top/chat,0,"代理,异常失败"
https://tchat.c1ns.cn,1,成功
http://chat5.manongzyg.one/,2,代理，成功
https://ai.iiter.cn,1,成功
http://180.184.170.12:3002,1,成功
https://tchat.icu,2,代理，成功
http://chatgpt.bamboochat.cn/,1,成功
https://chat.kunshanyuxin.com/,1,成功
https://chat.jubianxingqiu.com/,1,成功
https://chat.wuguokai.cn/,1,成功
https://aichat0516.peo.icu/,0,"代理,异常失败"
https://www.sweetsai.com/,2,代理，成功
https://www.zaiwen.top/,1,成功
http://www.aizj.me/,409,代理，失败
http://exchatgpt.com.cn/,502,代理，失败
https://infiniteai.chat/,0,"代理,异常失败"
https://vvanglro.eu.org/,2,代理，成功
https://gpt.l0086.cc/,0,"代理,异常失败"
https://zhonghuipro.com/,1,成功
https://www.amzchat.cc,1,成功
https://www.aieye.bio/,2,代理，成功
http://openai999.com/,2,代理，成功
https://gpts.dawu.world,2,代理，成功
https://chat.flares.ai,1,成功
http://carps.ink/,1,成功
http://wwww.ttttttt.com,1,成功
